,timestamp,message type,message
0,133,PDM_InitiateStartup,
1,137,PDM_StartupOk,0b110010000000000000000000010
2,138,PDM_SetChannels,0b11100110011001110111111111011011
3,139,PDM_Heartbeat,0b110010000000000000000000010
4,144,PDM_SetDutyCycle,"['CHANNEL: ', 7, 'DUTY_CYCLE: ', 100]"
5,188,PDM_Heartbeat,0b11100110011001110111111101011011
6,229,SHDN_Heartbeat,"[1, '0b11111111']"
7,233,SHDN_Heartbeat,"[1, '0b1']"
8,239,PDM_Heartbeat,0b11100110011001110111111101011011
9,288,PDM_Heartbeat,0b11100110011001110111111101011011
10,304,SHDN_Heartbeat,"[1, '0b11111111']"
11,308,SHDN_Heartbeat,"[1, '0b1']"
12,339,PDM_Heartbeat,0b11100110011001110111111101011011
13,379,SHDN_Heartbeat,"[1, '0b11111111']"
14,383,SHDN_Heartbeat,"[1, '0b1']"
15,388,PDM_Heartbeat,0b11100110011001110111111101011011
16,439,PDM_Heartbeat,0b11100110011001110111111101011011
17,454,SHDN_Heartbeat,"[1, '0b11111111']"
18,457,SHDN_Heartbeat,"[1, '0b1']"
19,488,PDM_Heartbeat,0b11100110011001110111111101011011
20,529,SHDN_Heartbeat,"[1, '0b11111111']"
21,532,SHDN_Heartbeat,"[1, '0b1']"
22,539,PDM_Heartbeat,0b11100110011001110111111101011011
23,588,PDM_Heartbeat,0b11100110011001110111111101011011
24,604,SHDN_Heartbeat,"[1, '0b11111111']"
25,607,SHDN_Heartbeat,"[1, '0b1']"
26,639,PDM_Heartbeat,0b11100110011001110111111101011011
27,679,SHDN_Heartbeat,"[1, '0b11111111']"
28,681,SHDN_Heartbeat,"[1, '0b1']"
29,688,PDM_Heartbeat,0b11100110011001110111111101011011
30,739,PDM_Heartbeat,0b11100110011001110111111101011011
31,754,SHDN_Heartbeat,"[1, '0b11111111']"
32,756,SHDN_Heartbeat,"[1, '0b1']"
33,789,PDM_Heartbeat,0b11100110011001110111111101011011
34,829,SHDN_Heartbeat,"[1, '0b11111111']"
35,830,SHDN_Heartbeat,"[1, '0b1']"
36,840,PDM_Heartbeat,0b11100110011001110111111101011011
37,889,PDM_Heartbeat,0b11100110011001110111111101011011
38,904,SHDN_Heartbeat,"[1, '0b11111111']"
39,905,SHDN_Heartbeat,"[1, '0b1']"
40,940,PDM_Heartbeat,0b11100110011001110111111101011011
41,979,SHDN_Heartbeat,"[1, '0b11111111']"
42,980,SHDN_Heartbeat,"[1, '0b1']"
43,989,PDM_Heartbeat,0b11100110011001110111111101011011
44,1040,PDM_Heartbeat,0b11100110011001110111111101011011
45,1054,SHDN_Heartbeat,"[1, '0b1']"
46,1055,SHDN_Heartbeat,"[1, '0b11111111']"
47,1089,PDM_Heartbeat,0b11100110011001110111111101011011
48,1129,SHDN_Heartbeat,"[1, '0b1']"
49,1129,SHDN_Heartbeat,"[1, '0b11111111']"
50,1140,PDM_Heartbeat,0b11100110011001110111111101011011
51,1189,PDM_Heartbeat,0b11100110011001110111111101011011
52,1204,SHDN_Heartbeat,"[1, '0b1']"
53,1204,SHDN_Heartbeat,"[1, '0b11111111']"
54,1239,PDM_Heartbeat,0b11100110011001110111111111011011
55,1242,AMS_Heartbeat,"['runtime: 0 ', 'voltage: 0 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: False']"
56,1278,SHDN_Heartbeat,"[1, '0b1']"
57,1279,SHDN_Heartbeat,"[1, '0b11111111']"
58,1290,PDM_Heartbeat,0b11100110011001110111111111011011
59,1317,AMS_Heartbeat,"['runtime: 0 ', 'voltage: 0 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: False']"
60,1339,PDM_Heartbeat,0b11100110011001110111111111011011
61,1353,SHDN_Heartbeat,"[1, '0b1']"
62,1354,SHDN_Heartbeat,"[1, '0b11111111']"
63,1390,PDM_Heartbeat,0b11100110011001110111111111011011
64,1392,AMS_Heartbeat,"['runtime: 0 ', 'voltage: 0 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: False']"
65,1427,SHDN_Heartbeat,"[1, '0b1']"
66,1429,SHDN_Heartbeat,"[1, '0b11111111']"
67,1439,PDM_Heartbeat,0b11100110011001110111111111011011
68,1467,AMS_Heartbeat,"['runtime: 0 ', 'voltage: 0 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: False']"
69,1490,PDM_Heartbeat,0b11100110011001110111111111011011
70,1502,SHDN_Heartbeat,"[1, '0b1']"
71,1504,SHDN_Heartbeat,"[1, '0b11111111']"
72,1540,PDM_Heartbeat,0b11100110011001110111111111011011
73,1542,AMS_Heartbeat,"['runtime: 0 ', 'voltage: 0 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: False']"
74,1577,SHDN_Heartbeat,"[1, '0b1']"
75,1579,SHDN_Heartbeat,"[1, '0b11111111']"
76,1591,PDM_Heartbeat,0b100110011001110111111111011011
77,1618,AMS_Heartbeat,"['runtime: 0 ', 'voltage: 0 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: False']"
78,1640,PDM_Heartbeat,0b11100110011001110111111111011011
79,1651,SHDN_Heartbeat,"[1, '0b1']"
80,1654,SHDN_Heartbeat,"[1, '0b11111111']"
81,1691,PDM_Heartbeat,0b11100110011001110111111111011011
82,1693,AMS_Heartbeat,"['runtime: 0 ', 'voltage: 0 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: False']"
83,1726,SHDN_Heartbeat,"[1, '0b1']"
84,1730,SHDN_Heartbeat,"[1, '0b11111111']"
85,1740,PDM_Heartbeat,0b11100110011001110111111111011011
86,1768,AMS_Heartbeat,"['runtime: 0 ', 'voltage: 0 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: False']"
87,1791,PDM_Heartbeat,0b11100110011001110111111111011011
88,1801,SHDN_Heartbeat,"[1, '0b1']"
89,1805,SHDN_Heartbeat,"[1, '0b11111111']"
90,1840,PDM_Heartbeat,0b11100110011001110111111111011011
91,1843,AMS_Heartbeat,"['runtime: 0 ', 'voltage: 0 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: False']"
92,1875,SHDN_Heartbeat,"[1, '0b1']"
93,1879,SHDN_Heartbeat,"[1, '0b11111111']"
94,1891,PDM_Heartbeat,0b11100110011001110111111111011011
95,1918,AMS_Heartbeat,"['runtime: 0 ', 'voltage: 0 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: False']"
96,1940,PDM_Heartbeat,0b11100110011001110111111111011011
97,1950,SHDN_Heartbeat,"[1, '0b1']"
98,1954,SHDN_Heartbeat,"[1, '0b11111111']"
99,1991,PDM_Heartbeat,0b11100110011001110111111111011011
100,1993,AMS_Heartbeat,"['runtime: 0 ', 'voltage: 0 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: False']"
101,2025,SHDN_Heartbeat,"[1, '0b1']"
102,2030,SHDN_Heartbeat,"[1, '0b11111111']"
103,2040,PDM_Heartbeat,0b11100110011001110111111111011011
104,2068,AMS_Heartbeat,"['runtime: 0 ', 'voltage: 0 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: False']"
105,2075,SHDN_Triggered,
106,2075,SHDN_Triggered,
107,2075,SHDN_Triggered,
108,2075,SHDN_Triggered,
109,2075,SHDN_Triggered,
110,2090,PDM_Heartbeat,0b11100110011001110111111101011011
111,2099,SHDN_Heartbeat,"[1, '0b1']"
112,2104,SHDN_Heartbeat,"[1, '0b0']"
113,2140,PDM_Heartbeat,0b11100110011001110111111111011011
114,2144,AMS_Heartbeat,"['runtime: 0 ', 'voltage: 0 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: False']"
115,2170,AMS_Heartbeat,"['runtime: 256 ', 'voltage: 0 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: False']"
116,2174,SHDN_Heartbeat,"[1, '0b1']"
117,2180,SHDN_Heartbeat,"[1, '0b0']"
118,2191,PDM_Heartbeat,0b11100110011001110111111111011011
119,2219,AMS_Heartbeat,"['runtime: 256 ', 'voltage: 0 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: False']"
120,2240,PDM_Heartbeat,0b11100110011001110111111111011011
121,2248,SHDN_Heartbeat,"[1, '0b1']"
122,2254,SHDN_Heartbeat,"[1, '0b0']"
123,2291,PDM_Heartbeat,0b11100110011001110111111111011011
124,2294,AMS_Heartbeat,"['runtime: 256 ', 'voltage: 0 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: False']"
125,2323,SHDN_Heartbeat,"[1, '0b1']"
126,2329,SHDN_Heartbeat,"[1, '0b0']"
127,2340,PDM_Heartbeat,0b11100110011001110111111111011011
128,2369,AMS_Heartbeat,"['runtime: 256 ', 'voltage: 0 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: False']"
129,2391,PDM_Heartbeat,0b11100110011001110111111111011011
130,2398,SHDN_Heartbeat,"[1, '0b1']"
131,2405,SHDN_Heartbeat,"[1, '0b0']"
132,2442,PDM_Heartbeat,0b11100110011001110111111111011011
133,2444,AMS_Heartbeat,"['runtime: 256 ', 'voltage: 0 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: False']"
134,2472,SHDN_Heartbeat,"[1, '0b1']"
135,2480,SHDN_Heartbeat,"[1, '0b0']"
136,2491,PDM_Heartbeat,0b11100110011001110111111111011011
137,2519,AMS_Heartbeat,"['runtime: 256 ', 'voltage: 0 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: False']"
138,2540,PDM_Heartbeat,0b11100110011001110111111111011011
139,2547,SHDN_Heartbeat,"[1, '0b1']"
140,2555,SHDN_Heartbeat,"[1, '0b0']"
141,2571,Sendyne,"[0, '0x0', '0x20', ' ', 'Current', ' ', 0.052161, ' ', [32, 0, 0, 203, 193]]"
142,2591,PDM_Heartbeat,0b11100110011001110111111111011011
143,2594,AMS_Heartbeat,"['runtime: 256 ', 'voltage: 0 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: False']"
144,2622,SHDN_Heartbeat,"[1, '0b1']"
145,2630,SHDN_Heartbeat,"[1, '0b0']"
146,2641,PDM_Heartbeat,0b11100110011001110111111111011011
147,2669,AMS_Heartbeat,"['runtime: 256 ', 'voltage: 0 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: False']"
148,2691,PDM_Heartbeat,0b11100110011001110111111111011011
149,2696,SHDN_Heartbeat,"[1, '0b1']"
150,2705,SHDN_Heartbeat,"[1, '0b0']"
151,2741,PDM_Heartbeat,0b11100110011001110111111111011011
152,2745,AMS_Heartbeat,"['runtime: 256 ', 'voltage: 0 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: False']"
153,2771,SHDN_Heartbeat,"[1, '0b1']"
154,2771,Sendyne,"[0, '0x0', '0x40', ' ', 'Coulomb Count (Low)', ' ', 16492, ' ', [64, 0, 0, 64, 108]]"
155,2772,Sendyne,"[0, '0x0', '0x41', ' ', 'Coulomb Count (High)', ' ', 0, ' ', [65, 0, 0, 0, 0]]"
156,2780,SHDN_Heartbeat,"[1, '0b0']"
157,2792,PDM_Heartbeat,0b11100110011001110111111111011011
158,2820,AMS_Heartbeat,"['runtime: 256 ', 'voltage: 0 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: False']"
159,2841,PDM_Heartbeat,0b11100110011001110111111111011011
160,2846,SHDN_Heartbeat,"[1, '0b1']"
161,2855,SHDN_Heartbeat,"[1, '0b0']"
162,2892,PDM_Heartbeat,0b11100110011001110111111111011011
163,2895,AMS_Heartbeat,"['runtime: 256 ', 'voltage: 0 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: False']"
164,2920,SHDN_Heartbeat,"[1, '0b1']"
165,2930,SHDN_Heartbeat,"[1, '0b0']"
166,2941,PDM_Heartbeat,0b11100110011001110111111111011011
167,2970,AMS_Heartbeat,"['runtime: 256 ', 'voltage: 0 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: False']"
168,2971,Sendyne,"[0, '0x0', '0x20', ' ', 'Current', ' ', 0.004081, ' ', [32, 0, 0, 15, 241]]"
169,2992,PDM_Heartbeat,0b11100110011001110111111111011011
170,2995,SHDN_Heartbeat,"[1, '0b1']"
171,3005,SHDN_Heartbeat,"[1, '0b0']"
172,3041,PDM_Heartbeat,0b11100110011001110111111111011011
173,3045,AMS_Heartbeat,"['runtime: 256 ', 'voltage: 0 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: False']"
174,3069,SHDN_Heartbeat,"[1, '0b1']"
175,3080,SHDN_Heartbeat,"[1, '0b0']"
176,3092,PDM_Heartbeat,0b11100110011001110111111111011011
177,3120,AMS_Heartbeat,"['runtime: 256 ', 'voltage: 0 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: False']"
178,3141,PDM_Heartbeat,0b11100110011001110111111111011011
179,3144,SHDN_Heartbeat,"[1, '0b1']"
180,3155,SHDN_Heartbeat,"[1, '0b0']"
181,3171,AMS_Heartbeat,"['runtime: 512 ', 'voltage: 0 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: False']"
182,3176,Sendyne,"[0, '0x0', '0x40', ' ', 'Coulomb Count (Low)', ' ', 13591, ' ', [64, 0, 0, 53, 23]]"
183,3177,Sendyne,"[0, '0x0', '0x41', ' ', 'Coulomb Count (High)', ' ', 0, ' ', [65, 0, 0, 0, 0]]"
184,3192,PDM_Heartbeat,0b11100110011001110111111111011011
185,3195,AMS_Heartbeat,"['runtime: 512 ', 'voltage: 0 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: False']"
186,3219,SHDN_Heartbeat,"[1, '0b1']"
187,3230,SHDN_Heartbeat,"[1, '0b0']"
188,3242,PDM_Heartbeat,0b11100110011001110111111111011011
189,3271,AMS_Heartbeat,"['runtime: 512 ', 'voltage: 0 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: False']"
190,3293,PDM_Heartbeat,0b11100110011001110111111111011011
191,3293,SHDN_Heartbeat,"[1, '0b1']"
192,3305,SHDN_Heartbeat,"[1, '0b0']"
193,3342,PDM_Heartbeat,0b11100110011001110111111111011011
194,3346,AMS_Heartbeat,"['runtime: 512 ', 'voltage: 0 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: False']"
195,3368,SHDN_Heartbeat,"[1, '0b1']"
196,3372,Sendyne,"[0, '0x0', '0x20', ' ', 'Current', ' ', 0.033773, ' ', [32, 0, 0, 131, 237]]"
197,3380,SHDN_Heartbeat,"[1, '0b0']"
198,3393,PDM_Heartbeat,0b11100110011001110111111111011011
199,3421,AMS_Heartbeat,"['runtime: 512 ', 'voltage: 0 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: False']"
200,3433,BMS_TransmitTemperature,"['BMSID: ', 2, ' MSGID: ', 0, ' TEMPS: ', '24, 23, 24, 23, 24']"
201,3434,BMS_TransmitTemperature,"['BMSID: ', 0, ' MSGID: ', 0, ' TEMPS: ', '24, 24, 24, 24, 24']"
202,3442,PDM_Heartbeat,0b11100110011001110111111111011011
203,3443,SHDN_Heartbeat,"[1, '0b1']"
204,3455,SHDN_Heartbeat,"[1, '0b0']"
205,3485,BMS_TransmitTemperature,"['BMSID: ', 0, ' MSGID: ', 1, ' TEMPS: ', '24, 24, 23, 24, 24']"
206,3485,BMS_TransmitTemperature,"['BMSID: ', 1, ' MSGID: ', 0, ' TEMPS: ', '24, 24, 24, 24, 24']"
207,3486,BMS_TransmitTemperature,"['BMSID: ', 1, ' MSGID: ', 1, ' TEMPS: ', '24, 24, 26, 24, 24']"
208,3486,BMS_TransmitVoltage,"['ID: ', 0, ' ', 'MSG_ID: ', 0, ' VOLT: ', '3318, 3330, 3330, 3329']"
209,3486,BMS_TransmitVoltage,"['ID: ', 1, ' ', 'MSG_ID: ', 0, ' VOLT: ', '3323, 3336, 3335, 3335']"
210,3487,BMS_TransmitVoltage,"['ID: ', 2, ' ', 'MSG_ID: ', 1, ' VOLT: ', '3332, 3320, 3333, 3332']"
211,3487,BMS_TransmitVoltage,"['ID: ', 0, ' ', 'MSG_ID: ', 1, ' VOLT: ', '3329, 3317, 3329, 3329']"
212,3487,BMS_TransmitVoltage,"['ID: ', 2, ' ', 'MSG_ID: ', 2, ' VOLT: ', '3332, 3319, 0, 0']"
213,3487,BMS_TransmitVoltage,"['ID: ', 0, ' ', 'MSG_ID: ', 2, ' VOLT: ', '3328, 3315, 0, 0']"
214,3488,BMS_TransmitVoltage,"['ID: ', 1, ' ', 'MSG_ID: ', 1, ' VOLT: ', '3331, 3318, 3332, 3330']"
215,3488,BMS_TransmitVoltage,"['ID: ', 3, ' ', 'MSG_ID: ', 1, ' VOLT: ', '3327, 3321, 3331, 3329']"
216,3488,BMS_TransmitVoltage,"['ID: ', 1, ' ', 'MSG_ID: ', 2, ' VOLT: ', '3329, 3320, 0, 0']"
217,3489,BMS_TransmitVoltage,"['ID: ', 3, ' ', 'MSG_ID: ', 2, ' VOLT: ', '3329, 3318, 0, 0']"
218,3489,BMS_TransmitTemperature,"['BMSID: ', 3, ' MSGID: ', 0, ' TEMPS: ', '24, 24, 24, 24, 24']"
219,3492,PDM_Heartbeat,0b11100110011001110111111111010000
220,3496,AMS_Heartbeat,"['runtime: 525 ', 'voltage: 1664 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: True']"
221,3517,SHDN_Heartbeat,"[1, '0b1']"
222,3531,SHDN_Heartbeat,"[1, '0b0']"
223,3543,PDM_Heartbeat,0b11100110011001110111111111011011
224,3571,AMS_Heartbeat,"['runtime: 525 ', 'voltage: 1664 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: True']"
225,3573,Sendyne,"[0, '0x0', '0x40', ' ', 'Coulomb Count (Low)', ' ', 30075, ' ', [64, 0, 0, 117, 123]]"
226,3574,Sendyne,"[0, '0x0', '0x41', ' ', 'Coulomb Count (High)', ' ', 0, ' ', [65, 0, 0, 0, 0]]"
227,3592,SHDN_Heartbeat,"[1, '0b1']"
228,3592,PDM_Heartbeat,0b11100110011001110111111111011011
229,3605,SHDN_Heartbeat,"[1, '0b0']"
230,3643,PDM_Heartbeat,0b11100110011001110111111111011011
231,3646,AMS_Heartbeat,"['runtime: 525 ', 'voltage: 1664 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: True']"
232,3667,SHDN_Heartbeat,"[1, '0b1']"
233,3680,SHDN_Heartbeat,"[1, '0b0']"
234,3692,PDM_Heartbeat,0b11100110011001110111111111011011
235,3721,AMS_Heartbeat,"['runtime: 525 ', 'voltage: 1664 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: True']"
236,3741,SHDN_Heartbeat,"[1, '0b1']"
237,3743,PDM_Heartbeat,0b11100110011001110111111111010000
238,3755,SHDN_Heartbeat,"[1, '0b0']"
239,3773,Sendyne,"[1, '0x0', '0x20', ' ', 'Current', ' ', 4294.95233, ' ', [32, 255, 255, 197, 138]]"
240,3773,Sendyne,"[0, '0x0', '0x20', ' ', 'Current', ' ', 4294.95233, ' ', [32, 255, 255, 197, 138]]"
241,3792,PDM_Heartbeat,0b11100110011001110111111111011011
242,3797,AMS_Heartbeat,"['runtime: 525 ', 'voltage: 1664 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: True']"
243,3816,SHDN_Heartbeat,"[1, '0b1']"
244,3830,SHDN_Heartbeat,"[1, '0b0']"
245,3843,PDM_Heartbeat,0b11100110011001110111111111011011
246,3872,AMS_Heartbeat,"['runtime: 525 ', 'voltage: 1664 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: True']"
247,3890,SHDN_Heartbeat,"[1, '0b1']"
248,3892,PDM_Heartbeat,0b11100110011001110111111111010000
249,3905,SHDN_Heartbeat,"[1, '0b0']"
250,3943,PDM_Heartbeat,0b11100110011001110111111111011011
251,3947,AMS_Heartbeat,"['runtime: 525 ', 'voltage: 1664 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: True']"
252,3965,SHDN_Heartbeat,"[1, '0b1']"
253,3973,Sendyne,"[0, '0x0', '0x40', ' ', 'Coulomb Count (Low)', ' ', 23072, ' ', [64, 0, 0, 90, 32]]"
254,3974,Sendyne,"[0, '0x0', '0x41', ' ', 'Coulomb Count (High)', ' ', 0, ' ', [65, 0, 0, 0, 0]]"
255,3981,SHDN_Heartbeat,"[1, '0b0']"
256,3993,PDM_Heartbeat,0b11100110011001110111111111011011
257,4022,AMS_Heartbeat,"['runtime: 525 ', 'voltage: 1664 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: True']"
258,4040,SHDN_Heartbeat,"[1, '0b1']"
259,4044,PDM_Heartbeat,0b11100110011001110111111111011011
260,4056,SHDN_Heartbeat,"[1, '0b0']"
261,4093,PDM_Heartbeat,0b11100110011001110111111111011011
262,4097,AMS_Heartbeat,"['runtime: 525 ', 'voltage: 1664 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: True']"
263,4114,SHDN_Heartbeat,"[1, '0b1']"
264,4130,SHDN_Heartbeat,"[1, '0b0']"
265,4144,PDM_Heartbeat,0b11100110011001110111111111011011
266,4159,BMS_TransmitTemperature,"['BMSID: ', 0, ' MSGID: ', 0, ' TEMPS: ', '23, 24, 24, 24, 23']"
267,4173,AMS_Heartbeat,"['runtime: 525 ', 'voltage: 1664 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: True']"
268,4180,AMS_Heartbeat,"['runtime: 786 ', 'voltage: 2496 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: True']"
269,4189,SHDN_Heartbeat,"[1, '0b1']"
270,4193,PDM_Heartbeat,0b11100110011001110111111111011011
271,4205,SHDN_Heartbeat,"[1, '0b0']"
272,4223,Sendyne,"[1, '0x0', '0x20', ' ', 'Current', ' ', 4294.964678, ' ', [32, 255, 255, 245, 198]]"
273,4223,BMS_TransmitTemperature,"['BMSID: ', 0, ' MSGID: ', 1, ' TEMPS: ', '24, 22, 23, 24, 24']"
274,4224,BMS_TransmitVoltage,"['ID: ', 0, ' ', 'MSG_ID: ', 0, ' VOLT: ', '3318, 3329, 3329, 3329']"
275,4224,BMS_TransmitVoltage,"['ID: ', 2, ' ', 'MSG_ID: ', 0, ' VOLT: ', '3318, 3332, 3332, 3332']"
276,4224,BMS_TransmitTemperature,"['BMSID: ', 1, ' MSGID: ', 0, ' TEMPS: ', '23, 24, 23, 24, 23']"
277,4224,BMS_TransmitTemperature,"['BMSID: ', 1, ' MSGID: ', 1, ' TEMPS: ', '24, 22, 26, 24, 24']"
278,4225,BMS_TransmitTemperature,"['BMSID: ', 2, ' MSGID: ', 1, ' TEMPS: ', '24, 23, 24, 24, 25']"
279,4225,BMS_TransmitTemperature,"['BMSID: ', 3, ' MSGID: ', 0, ' TEMPS: ', '22, 24, 24, 24, 22']"
280,4225,BMS_TransmitVoltage,"['ID: ', 0, ' ', 'MSG_ID: ', 1, ' VOLT: ', '3328, 3317, 3329, 3329']"
281,4225,BMS_TransmitVoltage,"['ID: ', 2, ' ', 'MSG_ID: ', 1, ' VOLT: ', '3331, 3320, 3333, 3332']"
282,4226,BMS_TransmitVoltage,"['ID: ', 1, ' ', 'MSG_ID: ', 0, ' VOLT: ', '3322, 3336, 3335, 3335']"
283,4226,BMS_TransmitVoltage,"['ID: ', 3, ' ', 'MSG_ID: ', 0, ' VOLT: ', '3316, 3329, 3328, 3329']"
284,4226,BMS_TransmitVoltage,"['ID: ', 0, ' ', 'MSG_ID: ', 2, ' VOLT: ', '3328, 3312, 0, 0']"
285,4227,BMS_TransmitVoltage,"['ID: ', 2, ' ', 'MSG_ID: ', 2, ' VOLT: ', '3332, 3319, 0, 0']"
286,4227,BMS_TransmitVoltage,"['ID: ', 1, ' ', 'MSG_ID: ', 1, ' VOLT: ', '3331, 3319, 3331, 3330']"
287,4227,BMS_TransmitVoltage,"['ID: ', 3, ' ', 'MSG_ID: ', 1, ' VOLT: ', '3326, 3316, 3332, 3329']"
288,4227,BMS_TransmitVoltage,"['ID: ', 1, ' ', 'MSG_ID: ', 2, ' VOLT: ', '3329, 3315, 0, 0']"
289,4228,BMS_TransmitVoltage,"['ID: ', 3, ' ', 'MSG_ID: ', 2, ' VOLT: ', '3329, 3318, 0, 0']"
290,4228,Sendyne,"[0, '0x0', '0x20', ' ', 'Current', ' ', 4294.964678, ' ', [32, 255, 255, 245, 198]]"
291,4228,BMS_TransmitTemperature,"['BMSID: ', 3, ' MSGID: ', 1, ' TEMPS: ', '24, 23, 23, 24, 24']"
292,4244,PDM_Heartbeat,0b11100110011001110111111101011011
293,4247,AMS_Heartbeat,"['runtime: 786 ', 'voltage: 2496 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: True']"
294,4264,SHDN_Heartbeat,"[1, '0b1']"
295,4280,SHDN_Heartbeat,"[1, '0b0']"
296,4293,PDM_Heartbeat,0b11100110011001110111111101011011
297,4322,AMS_Heartbeat,"['runtime: 786 ', 'voltage: 2496 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: True']"
298,4338,SHDN_Heartbeat,"[1, '0b1']"
299,4344,PDM_Heartbeat,0b11100110011001110111111101011011
300,4355,SHDN_Heartbeat,"[1, '0b0']"
301,4374,Sendyne,"[0, '0x0', '0x40', ' ', 'Coulomb Count (Low)', ' ', 21661, ' ', [64, 0, 0, 84, 157]]"
302,4375,Sendyne,"[0, '0x0', '0x41', ' ', 'Coulomb Count (High)', ' ', 0, ' ', [65, 0, 0, 0, 0]]"
303,4393,PDM_Heartbeat,0b11100110011001110111111101011011
304,4398,AMS_Heartbeat,"['runtime: 786 ', 'voltage: 2496 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: True']"
305,4413,SHDN_Heartbeat,"[1, '0b1']"
306,4430,SHDN_Heartbeat,"[1, '0b0']"
307,4444,PDM_Heartbeat,0b11100110011001110111111101011011
308,4473,AMS_Heartbeat,"['runtime: 786 ', 'voltage: 2496 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: True']"
309,4487,SHDN_Heartbeat,"[1, '0b1']"
310,4493,PDM_Heartbeat,0b11100110011001110111111101011011
311,4505,SHDN_Heartbeat,"[1, '0b0']"
312,4544,PDM_Heartbeat,0b11100110011001110111111101011011
313,4548,AMS_Heartbeat,"['runtime: 786 ', 'voltage: 2496 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: True']"
314,4562,SHDN_Heartbeat,"[1, '0b1']"
315,4574,Sendyne,"[1, '0x0', '0x20', ' ', 'Current', ' ', 0.039591, ' ', [32, 0, 0, 154, 167]]"
316,4575,Sendyne,"[0, '0x0', '0x20', ' ', 'Current', ' ', 0.039591, ' ', [32, 0, 0, 154, 167]]"
317,4581,SHDN_Heartbeat,"[1, '0b0']"
318,4594,PDM_Heartbeat,0b11100110011001110111111101011011
319,4623,AMS_Heartbeat,"['runtime: 786 ', 'voltage: 2496 ', 'HVAn: False, HVAp: False, HVBn: False, HVABp: False, precharge: False, init: True']"
320,4637,SHDN_Heartbeat,"[1, '0b1']"
